"listing_id","price","nbhood_full"
35454285,"30 dollars","Brooklyn, Flatbush"
35454756,"220 dollars","Queens, Long Island City"
35455986,"99 dollars","Staten Island, Randall Manor"
35456322,"220 dollars","Manhattan, Hell's Kitchen"
35456622,"190 dollars","Brooklyn, Bedford-Stuyvesant"
35458291,"65 dollars","Queens, Jamaica"
35458547,"202 dollars","Manhattan, Chinatown"
35458699,"60 dollars","Brooklyn, East Flatbush"
35459319,"475 dollars","Manhattan, Kips Bay"
35459328,"305 dollars","Manhattan, Hell's Kitchen"
35459480,"262 dollars","Brooklyn, Williamsburg"
35463466,"249 dollars","Manhattan, Greenwich Village"
35463686,"45 dollars","Queens, Astoria"
35463900,"210 dollars","Manhattan, Hell's Kitchen"
35464315,"180 dollars","Brooklyn, Greenpoint"
35464448,"300 dollars","Manhattan, Hell's Kitchen"
35464492,"400 dollars","Manhattan, East Village"
35464510,"38 dollars","Brooklyn, Bedford-Stuyvesant"
35464662,"140 dollars","Manhattan, Upper East Side"
35464959,"35 dollars","Bronx, Van Nest"
35465106,"219 dollars","Manhattan, Hell's Kitchen"
35465452,"450 dollars","Manhattan, Flatiron District"
35465579,"55 dollars","Queens, Jackson Heights"
35465766,"99 dollars","Queens, Arverne"
35466184,"60 dollars","Brooklyn, South Slope"
35466744,"99 dollars","Bronx, Riverdale"
35466745,"300 dollars","Manhattan, Flatiron District"
35466764,"264 dollars","Brooklyn, Williamsburg"
35467615,"100 dollars","Queens, Astoria"
35467651,"299 dollars","Brooklyn, Williamsburg"
35467734,"299 dollars","Manhattan, Kips Bay"
35468870,"44 dollars","Queens, Rosedale"
35468906,"200 dollars","Manhattan, Upper West Side"
35469069,"49 dollars","Queens, East Elmhurst"
35470543,"60 dollars","Brooklyn, Bushwick"
35474470,"211 dollars","Manhattan, Hell's Kitchen"
35475475,"350 dollars","Manhattan, Hell's Kitchen"
35477828,"100 dollars","Brooklyn, Bedford-Stuyvesant"
35479956,"150 dollars","Brooklyn, Fort Greene"
35480817,"320 dollars","Manhattan, Hell's Kitchen"
35481361,"25 dollars","Brooklyn, Flatbush"
35481807,"25 dollars","Brooklyn, Flatbush"
35482322,"249 dollars","Manhattan, Greenwich Village"
35482487,"60 dollars","Brooklyn, Cypress Hills"
35482897,"240 dollars","Manhattan, Chelsea"
35483304,"325 dollars","Manhattan, Chelsea"
35483321,"95 dollars","Bronx, Kingsbridge"
35483911,"250 dollars","Manhattan, Upper West Side"
35484662,"100 dollars","Queens, Astoria"
35484875,"200 dollars","Manhattan, Financial District"
35485220,"69 dollars","Queens, Flushing"
35486871,"34 dollars","Manhattan, Washington Heights"
35487203,"45 dollars","Bronx, Longwood"
35487783,"119 dollars","Manhattan, Upper East Side"
35488376,"150 dollars","Manhattan, Hell's Kitchen"
35489384,"75 dollars","Staten Island, Tottenville"
35490616,"259 dollars","Brooklyn, Williamsburg"
35490739,"180 dollars","Manhattan, Theater District"
35491013,"395 dollars","Manhattan, Hell's Kitchen"
35491409,"150 dollars","Manhattan, Upper West Side"
35492112,"475 dollars","Brooklyn, Bushwick"
35492191,"250 dollars","Manhattan, Financial District"
35492664,"200 dollars","Brooklyn, Bushwick"
35492876,"650 dollars","Brooklyn, Bushwick"
35493162,"184 dollars","Brooklyn, Williamsburg"
35493937,"189 dollars","Manhattan, Murray Hill"
35494744,"198 dollars","Brooklyn, Fort Greene"
35495582,"500 dollars","Manhattan, Hell's Kitchen"
35496676,"130 dollars","Manhattan, Upper West Side"
35496842,"85 dollars","Bronx, Williamsbridge"
35497792,"105 dollars","Manhattan, Chelsea"
35507424,"290 dollars","Manhattan, Chelsea"
35507713,"160 dollars","Manhattan, Upper East Side"
35507844,"178 dollars","Manhattan, Hell's Kitchen"
35507981,"60 dollars","Brooklyn, East New York"
35508218,"85 dollars","Queens, Laurelton"
35508864,"200 dollars","Brooklyn, Greenpoint"
35509087,"95 dollars","Brooklyn, Fort Greene"
35509152,"220 dollars","Manhattan, Chelsea"
35510673,"55 dollars","Manhattan, Harlem"
35510795,"99 dollars","Queens, Flushing"
35512005,"249 dollars","Brooklyn, Prospect Heights"
35515415,"200 dollars","Queens, East Elmhurst"
35517557,"50 dollars","Brooklyn, Sheepshead Bay"
35518708,"85 dollars","Queens, Astoria"
35518805,"50 dollars","Brooklyn, Flatbush"
35519038,"190 dollars","Brooklyn, Bedford-Stuyvesant"
35520115,"90 dollars","Queens, Kew Gardens Hills"
35520721,"200 dollars","Queens, Rockaway Beach"
35521170,"280 dollars","Manhattan, Midtown"
35521916,"130 dollars","Brooklyn, Williamsburg"
35522281,"65 dollars","Brooklyn, Clinton Hill"
35535750,"350 dollars","Manhattan, Lower East Side"
35535989,"65 dollars","Brooklyn, Bedford-Stuyvesant"
35536266,"50 dollars","Queens, Jamaica"
35536969,"250 dollars","Brooklyn, Bedford-Stuyvesant"
35539920,"50 dollars","Queens, Woodhaven"
35540673,"120 dollars","Brooklyn, Bedford-Stuyvesant"
35540740,"36 dollars","Brooklyn, East Flatbush"
35540762,"49 dollars","Queens, Bayside"
35541835,"170 dollars","Manhattan, Lower East Side"
35542412,"465 dollars","Brooklyn, Williamsburg"
35542686,"46 dollars","Queens, Flushing"
35542830,"120 dollars","Brooklyn, Williamsburg"
35543291,"70 dollars","Queens, Flushing"
35545031,"95 dollars","Brooklyn, Crown Heights"
35545082,"50 dollars","Queens, Astoria"
35546298,"57 dollars","Bronx, Bronxdale"
35546352,"85 dollars","Queens, Jamaica"
35546843,"300 dollars","Manhattan, East Harlem"
35547124,"40 dollars","Queens, Jackson Heights"
35548551,"89 dollars","Brooklyn, Flatbush"
35558366,"99 dollars","Queens, Flushing"
35563249,"100 dollars","Manhattan, Flatiron District"
35563781,"50 dollars","Brooklyn, Flatbush"
35564919,"159 dollars","Brooklyn, Bushwick"
35565108,"250 dollars","Brooklyn, Bushwick"
35565616,"240 dollars","Manhattan, West Village"
35566070,"135 dollars","Manhattan, Upper East Side"
35566162,"60 dollars","Bronx, Concourse"
35569189,"165 dollars","Manhattan, Harlem"
35569456,"600 dollars","Brooklyn, Brooklyn Heights"
35569459,"900 dollars","Manhattan, SoHo"
35570674,"600 dollars","Manhattan, Kips Bay"
35573815,"60 dollars","Manhattan, Upper West Side"
35573971,"95 dollars","Brooklyn, Crown Heights"
35574349,"275 dollars","Manhattan, SoHo"
35575060,"187 dollars","Brooklyn, Greenpoint"
35576863,"843 dollars","Manhattan, Hell's Kitchen"
35577642,"150 dollars","Bronx, Morris Heights"
35577986,"46 dollars","Brooklyn, Bedford-Stuyvesant"
35578345,"213 dollars","Manhattan, Chelsea"
35578522,"59 dollars","Brooklyn, Flatbush"
35578766,"75 dollars","Brooklyn, Williamsburg"
35578913,"225 dollars","Manhattan, Financial District"
35579143,"66 dollars","Manhattan, Upper East Side"
35579436,"200 dollars","Manhattan, East Village"
35579504,"395 dollars","Manhattan, Midtown"
35580305,"215 dollars","Manhattan, Financial District"
35580805,"75 dollars","Brooklyn, Williamsburg"
35581246,"145 dollars","Brooklyn, Williamsburg"
35581315,"46 dollars","Brooklyn, Borough Park"
35582464,"179 dollars","Manhattan, East Village"
35582765,"132 dollars","Manhattan, Kips Bay"
35583012,"79 dollars","Brooklyn, East New York"
35583886,"450 dollars","Manhattan, Greenwich Village"
35584234,"210 dollars","Manhattan, Lower East Side"
35590205,"120 dollars","Manhattan, East Harlem"
35593963,"209 dollars","Manhattan, Hell's Kitchen"
35596923,"429 dollars","Manhattan, SoHo"
35597268,"135 dollars","Manhattan, Harlem"
35598116,"320 dollars","Manhattan, Midtown"
35598253,"87 dollars","Brooklyn, East New York"
35598472,"205 dollars","Manhattan, Financial District"
35598561,"305 dollars","Manhattan, Upper West Side"
35598818,"144 dollars","Manhattan, Harlem"
35599003,"167 dollars","Queens, Ozone Park"
35599954,"168 dollars","Brooklyn, Williamsburg"
35600877,"46 dollars","Brooklyn, Borough Park"
35601668,"159 dollars","Manhattan, East Village"
35602997,"185 dollars","Brooklyn, Williamsburg"
35604447,"170 dollars","Manhattan, Midtown"
35605010,"99 dollars","Brooklyn, East New York"
35606165,"20 dollars","Brooklyn, Fort Hamilton"
35607893,"161 dollars","Brooklyn, Williamsburg"
35608098,"80 dollars","Manhattan, Washington Heights"
35608108,"160 dollars","Brooklyn, Williamsburg"
35609328,"190 dollars","Manhattan, Midtown"
35609562,"80 dollars","Manhattan, East Harlem"
35610163,"130 dollars","Queens, Elmhurst"
35610591,"85 dollars","Manhattan, East Harlem"
35611781,"75 dollars","Queens, Rosedale"
35612963,"37 dollars","Brooklyn, Clinton Hill"
35613002,"300 dollars","Manhattan, Lower East Side"
35613598,"45 dollars","Brooklyn, Bedford-Stuyvesant"
35614155,"35 dollars","Bronx, Hunts Point"
35614263,"190 dollars","Brooklyn, Williamsburg"
35614490,"220 dollars","Manhattan, Financial District"
35614638,"99 dollars","Manhattan, West Village"
35614773,"200 dollars","Manhattan, Upper West Side"
35614888,"65 dollars","Bronx, Concourse Village"
35615652,"41 dollars","Brooklyn, Bedford-Stuyvesant"
35615687,"350 dollars","Brooklyn, Bedford-Stuyvesant"
35616482,"90 dollars","Brooklyn, Bedford-Stuyvesant"
35616750,"196 dollars","Manhattan, Greenwich Village"
35616793,"78 dollars","Queens, Briarwood"
35617028,"100 dollars","Brooklyn, Greenpoint"
35617075,"320 dollars","Manhattan, Hell's Kitchen"
35617353,"129 dollars","Manhattan, Hell's Kitchen"
35617875,"85 dollars","Queens, Astoria"
35618225,"140 dollars","Manhattan, Midtown"
35619073,"100 dollars","Staten Island, St. George"
35619385,"180 dollars","Manhattan, East Harlem"
35619694,"65 dollars","Brooklyn, Flatbush"
35620506,"75 dollars","Brooklyn, East New York"
35628011,"95 dollars","Brooklyn, Williamsburg"
35633100,"65 dollars","Manhattan, Harlem"
35634704,"90 dollars","Queens, Woodside"
35634901,"249 dollars","Manhattan, Midtown"
35640448,"179 dollars","Queens, Sunnyside"
35642402,"129 dollars","Brooklyn, Carroll Gardens"
35642484,"475 dollars","Brooklyn, Bushwick"
35642823,"35 dollars","Manhattan, Washington Heights"
35642891,"10 dollars","Brooklyn, Bushwick"
35645630,"135 dollars","Manhattan, Morningside Heights"
35645833,"199 dollars","Brooklyn, Crown Heights"
35646375,"140 dollars","Manhattan, Hell's Kitchen"
35646737,"85 dollars","Manhattan, Chelsea"
35646747,"111 dollars","Brooklyn, Downtown Brooklyn"
35647681,"100 dollars","Brooklyn, Clinton Hill"
35647761,"265 dollars","Manhattan, Financial District"
35647951,"295 dollars","Manhattan, East Village"
35648056,"417 dollars","Manhattan, Hell's Kitchen"
35648435,"65 dollars","Bronx, Throgs Neck"
35650240,"57 dollars","Brooklyn, Williamsburg"
35650326,"75 dollars","Manhattan, Upper East Side"
35652031,"54 dollars","Brooklyn, Bedford-Stuyvesant"
35652334,"40 dollars","Brooklyn, Bushwick"
35653330,"230 dollars","Brooklyn, Bushwick"
35655420,"239 dollars","Manhattan, Murray Hill"
35655547,"51 dollars","Manhattan, Washington Heights"
35655950,"74 dollars","Queens, Kew Gardens Hills"
35656431,"40 dollars","Queens, Flushing"
35656689,"120 dollars","Queens, Elmhurst"
35657486,"200 dollars","Brooklyn, Bedford-Stuyvesant"
35658004,"200 dollars","Manhattan, Lower East Side"
35658677,"450 dollars","Manhattan, Hell's Kitchen"
35665927,"55 dollars","Queens, Long Island City"
35666988,"210 dollars","Manhattan, East Harlem"
35667379,"65 dollars","Manhattan, Harlem"
35669735,"225 dollars","Manhattan, Nolita"
35672714,"150 dollars","Queens, South Ozone Park"
35672836,"100 dollars","Queens, Astoria"
35673061,"450 dollars","Manhattan, Hell's Kitchen"
35674837,"60 dollars","Manhattan, East Harlem"
35676174,"120 dollars","Manhattan, East Village"
35678627,"99 dollars","Brooklyn, Bay Ridge"
35679309,"100 dollars","Brooklyn, Kensington"
35680065,"75 dollars","Brooklyn, Bedford-Stuyvesant"
35680174,"140 dollars","Brooklyn, Bushwick"
35681056,"251 dollars","Manhattan, Hell's Kitchen"
35681163,"100 dollars","Brooklyn, Williamsburg"
35681857,"310 dollars","Brooklyn, Fort Greene"
35682178,"69 dollars","Brooklyn, Bushwick"
35682527,"51 dollars","Manhattan, Harlem"
35682665,"80 dollars","Brooklyn, Borough Park"
35683518,"99 dollars","Brooklyn, Boerum Hill"
35684457,"249 dollars","Manhattan, Upper East Side"
35685857,"210 dollars","Manhattan, Washington Heights"
35686069,"225 dollars","Manhattan, East Harlem"
35686533,"59 dollars","Queens, Sunnyside"
35686575,"35 dollars","Queens, Elmhurst"
35686594,"90 dollars","Brooklyn, Bushwick"
35687862,"200 dollars","Brooklyn, Williamsburg"
35691215,"159 dollars","Brooklyn, Fort Greene"
35692073,"279 dollars","Manhattan, Midtown"
35700700,"70 dollars","Brooklyn, Bushwick"
35702066,"52 dollars","Brooklyn, Bedford-Stuyvesant"
35702864,"118 dollars","Brooklyn, Bedford-Stuyvesant"
35704764,"79 dollars","Brooklyn, Bushwick"
35705257,"30 dollars","Queens, Sunnyside"
35705482,"79 dollars","Brooklyn, Bushwick"
35705568,"59 dollars","Brooklyn, Bushwick"
35706957,"75 dollars","Manhattan, Harlem"
35707097,"30 dollars","Queens, Sunnyside"
35707367,"175 dollars","Manhattan, Chelsea"
35707595,"150 dollars","Manhattan, Lower East Side"
35707945,"160 dollars","Manhattan, East Harlem"
35708807,"260 dollars","Brooklyn, Bedford-Stuyvesant"
35709161,"145 dollars","Manhattan, Midtown"
35709450,"400 dollars","Manhattan, Nolita"
35709682,"30 dollars","Queens, Sunnyside"
35709825,"250 dollars","Manhattan, Midtown"
35709849,"48 dollars","Queens, Ridgewood"
35710697,"315 dollars","Manhattan, East Village"
35711228,"199 dollars","Manhattan, East Village"
35712132,"160 dollars","Brooklyn, Bedford-Stuyvesant"
35712515,"70 dollars","Queens, Jamaica"
35713184,"1400 dollars","Brooklyn, Prospect-Lefferts Gardens"
35713272,"97 dollars","Manhattan, East Village"
35713596,"325 dollars","Manhattan, East Village"
35714753,"44 dollars","Queens, Jamaica"
35715071,"30 dollars","Queens, Sunnyside"
35715171,"750 dollars","Manhattan, Washington Heights"
35716058,"135 dollars","Manhattan, Financial District"
35716310,"270 dollars","Manhattan, East Harlem"
35717460,"80 dollars","Bronx, Highbridge"
35717735,"399 dollars","Manhattan, Chelsea"
35717846,"30 dollars","Queens, Sunnyside"
35718061,"30 dollars","Queens, Sunnyside"
35718438,"295 dollars","Manhattan, East Village"
35718516,"449 dollars","Manhattan, Murray Hill"
35718849,"249 dollars","Manhattan, Chelsea"
35719112,"48 dollars","Brooklyn, East New York"
35720329,"350 dollars","Brooklyn, Williamsburg"
35726877,"249 dollars","Manhattan, Hell's Kitchen"
35729594,"40 dollars","Brooklyn, East Flatbush"
35732634,"35 dollars","Brooklyn, East Flatbush"
35732847,"50 dollars","Staten Island, Tompkinsville"
35733228,"70 dollars","Queens, East Elmhurst"
35735822,"48 dollars","Brooklyn, Cypress Hills"
35736396,"85 dollars","Queens, Ozone Park"
35736648,"75 dollars","Queens, Rego Park"
35739486,"50 dollars","Queens, Jamaica Estates"
35739927,"175 dollars","Manhattan, West Village"
35741117,"160 dollars","Brooklyn, Bedford-Stuyvesant"
35744074,"140 dollars","Brooklyn, Gravesend"
35744269,"55 dollars","Brooklyn, Borough Park"
35744524,"59 dollars","Brooklyn, East Flatbush"
35744751,"65 dollars","Queens, Long Island City"
35747359,"85 dollars","Brooklyn, Greenpoint"
35753330,"50 dollars","Brooklyn, Crown Heights"
35754234,"50 dollars","Brooklyn, Crown Heights"
35754565,"58 dollars","Brooklyn, Crown Heights"
35757611,"200 dollars","Manhattan, Financial District"
35758732,"175 dollars","Brooklyn, Bedford-Stuyvesant"
35760845,"150 dollars","Manhattan, Upper West Side"
35763026,"65 dollars","Queens, Sunnyside"
35765145,"50 dollars","Manhattan, Inwood"
35766124,"160 dollars","Manhattan, West Village"
35767325,"35 dollars","Brooklyn, Midwood"
35768121,"140 dollars","Manhattan, Murray Hill"
35768150,"299 dollars","Manhattan, Chinatown"
35768266,"62 dollars","Manhattan, East Harlem"
35768324,"45 dollars","Manhattan, Harlem"
35768735,"130 dollars","Brooklyn, Clinton Hill"
35769795,"75 dollars","Manhattan, East Harlem"
35770530,"195 dollars","Brooklyn, Bedford-Stuyvesant"
35770687,"60 dollars","Brooklyn, Bedford-Stuyvesant"
35770783,"110 dollars","Queens, Long Island City"
35771730,"50 dollars","Brooklyn, Bedford-Stuyvesant"
35772374,"399 dollars","Brooklyn, East Flatbush"
35774669,"95 dollars","Brooklyn, Greenpoint"
35783252,"85 dollars","Manhattan, Midtown"
35784049,"105 dollars","Manhattan, Murray Hill"
35785973,"199 dollars","Staten Island, Arrochar"
35792068,"130 dollars","Brooklyn, Flatbush"
35793455,"150 dollars","Manhattan, East Village"
35794314,"275 dollars","Manhattan, Lower East Side"
35794618,"160 dollars","Brooklyn, Gowanus"
35796073,"61 dollars","Manhattan, Washington Heights"
35796952,"70 dollars","Brooklyn, Bedford-Stuyvesant"
35800600,"36 dollars","Bronx, Williamsbridge"
35803274,"50 dollars","Queens, Sunnyside"
35803559,"125 dollars","Brooklyn, Bedford-Stuyvesant"
35803621,"60 dollars","Queens, Jamaica"
35804219,"40 dollars","Brooklyn, Bedford-Stuyvesant"
35804589,"110 dollars","Queens, Astoria"
35805037,"225 dollars","Brooklyn, Vinegar Hill"
35808578,"45 dollars","Brooklyn, Canarsie"
35808986,"65 dollars","Brooklyn, Bushwick"
35809289,"50 dollars","Brooklyn, Sheepshead Bay"
35810926,"210 dollars","Brooklyn, Williamsburg"
35811237,"95 dollars","Manhattan, Murray Hill"
35812122,"189 dollars","Manhattan, Hell's Kitchen"
35816788,"145 dollars","Manhattan, East Village"
35819469,"299 dollars","Manhattan, Midtown"
35821347,"399 dollars","Brooklyn, Bedford-Stuyvesant"
35823101,"75 dollars","Brooklyn, Bushwick"
35826493,"150 dollars","Brooklyn, Bushwick"
35826544,"225 dollars","Queens, Astoria"
35826827,"177 dollars","Manhattan, Hell's Kitchen"
35827378,"139 dollars","Brooklyn, Sheepshead Bay"
35827600,"50 dollars","Brooklyn, Bedford-Stuyvesant"
35829338,"295 dollars","Brooklyn, Williamsburg"
35829570,"116 dollars","Brooklyn, Bedford-Stuyvesant"
35830404,"155 dollars","Manhattan, Midtown"
35830892,"120 dollars","Brooklyn, Bedford-Stuyvesant"
35832547,"295 dollars","Manhattan, Gramercy"
35832561,"150 dollars","Manhattan, Harlem"
35833554,"115 dollars","Brooklyn, Clinton Hill"
35835601,"80 dollars","Brooklyn, Bedford-Stuyvesant"
35835936,"151 dollars","Manhattan, West Village"
35836317,"288 dollars","Manhattan, Kips Bay"
35836471,"188 dollars","Brooklyn, Williamsburg"
35839537,"99 dollars","Manhattan, Midtown"
35839810,"50 dollars","Brooklyn, Bushwick"
35840564,"215 dollars","Queens, Astoria"
35841083,"60 dollars","Queens, Jackson Heights"
35842268,"177 dollars","Manhattan, Hell's Kitchen"
35842545,"115 dollars","Brooklyn, Park Slope"
35843422,"75 dollars","Queens, Arverne"
35843964,"125 dollars","Manhattan, Harlem"
35844248,"115 dollars","Manhattan, Upper East Side"
35845267,"125 dollars","Queens, Long Island City"
35845453,"189 dollars","Brooklyn, Bushwick"
35846059,"500 dollars","Manhattan, Hell's Kitchen"
35860425,"323 dollars","Manhattan, Greenwich Village"
35860626,"300 dollars","Brooklyn, Crown Heights"
35862574,"170 dollars","Brooklyn, Williamsburg"
35864796,"350 dollars","Queens, Long Island City"
35865346,"129 dollars","Queens, Jamaica"
