Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Eye cream,ALGENIST,Complete Eye Renewal Balm,68,4.0,"Water, Stearic Acid, Isopropyl Isostearate, Glycerin, Dimethicone, Pentylene Glycol, Glyceryl Stearate SE, Dimethicone Crosspolymer, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Undaria Pinnatifida Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Algae Exopolysacharides, Alaria Esculenta Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Aloe Barbadensis Leaf Juice, Aloe Barbadensis Leaf Juice Powder, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopheryl Acetate, Caffeine, Tetrapeptide-21, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Oligopeptide, Magnesium Ascorbyl Phosphate, Malus Domestica Fruit (Apple) Cell Culture Extract, Rubus Idaeus (Raspberry) Leaf Extract, Glucosamine HCL, Pisum Sativum (Pea) Extract, Inula Crithmoide Extract, Phospholipids, N-Hydroxysuccinimide, Chrysin, Hesperidin Methyl Chalcone, Lecithin, Caprylic/Capric Triglyceride, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-20, Ceteareth-20, Butylene Glycol, Xanthan Gum, Disodium EDTA, Aminomethyl Propanol, Potassium Sorbate, Chlorhexidine Digluconate, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol.",1,1,1,1,1
Eye cream,KIEHL'S SINCE 1851,Midnight Recovery Eye,37,3.9,"Water, Helianthus Annuus Seed Oil, Sunflower Seed Oil, Simmondsia Chinensis Oil, Jojoba Seed Oil, Prunus Armeniaca Kernel Oil, Apricot Kernel Oil, Squalane, Alcohol Denat., Cetearyl Alcohol, Glyceryl Stearate, Stearyl Alcohol, Cetearyl Glucoside, Oenothera Biennis Oil, Evening Primrose Oil, Butyrospermum Parkii Butter, Shea Butter, Lithium Magnesium Sodium Silicate, Phenoxyethanol, Chlorphenesin, Xanthan Gum, Ruscus Aculeatus Extract, Ruscus Aculeatus Root Extract, Aloe Barbadensis, Aloe Barbadensis Leaf Juice Powder, Tocopherol, Lavandula Angustifolia Oil, Lavender Oil, Adenosine, Rosmarinus Officinalis Leaf Oil, Rosemary Leaf Oil, Pelargonium Graveolens Flower Oil, Citronellol, Lavandula Hybrida Oil, Geraniol, Linalool, Cucumis Sativus Extract, Cucumber Fruit Extract, Curcuma Longa Extract, Turmeric Root Extract, Sclareolide, Rosa Spp, Rose Flower Oil, Jasminum Officinale Extract, Jasmine Extract.",1,1,1,1,1
Eye cream,WANDER BEAUTY,Baggage Claim Gold Eye Masks,25,4.3,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Aloe Barbadensis Leaf Juice, Xanthan Gum, Polyglyceryl-4 Caprate, Panthenol, Hydroxyethylcellulose, Portulaca Oleracea Extract, Calendula Officinalis Flower Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Disodium EDTA, Scutellaria Baicalensis Root Extract, Glyceryl Caprylate, Sodium hyaluronate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Lavandula Angustifolia (Lavender) Oil , Lecithin, Cyclopentasiloxane, Hydrogenated Lecithin, Natto Gum, Glycine, Serine, Glutamic Acid, Beta-glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-8, Copper Tripeptide-1.",1,1,1,1,1
Eye cream,LANEIGE,Eye Sleeping Mask,34,4.0,"Water, Butylene Glycol, Glycerin, Dimethicone, 1,2-Hexanediol, Hesperidin, Caffeine, Beta-Glucan, Saccharomyces Cerevisiae Extract, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Calcium Chloride, Manganese Sulfate, Zinc Sulfate, Ascorbyl Glucoside, Adenosine, Triethylhexanoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Beheneth-25 Methacrylate Crosspolymer, Glyceryl Caprylate, Propanediol, Ethylhexylglycerin, Potassium Hydroxide, Peg-14m, Disodium Edta, Fragrance.",1,1,1,1,1
Eye cream,CLARINS,Super Restorative Total Eye Concentrate,85,4.2,"Water, Glycerin, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Betaine, Hydrogenated Coco-Glycerides, Pentylene Glycol, Panthenol, Glyceryl Stearate, Peg-100 Stearate, Theobroma Grandiflorum Seed Butter, Cetearyl Glucoside, Albizia Julibrissin Bark Extract, Acacia Farnesiana Flower Wax, Caffeine, Steareth-21, Dimethicone, Phenoxyethanol, Carbomer, Ethylhexylglycerin, Tocopheryl Acetate, Mica, Polymethyl Methacrylate, Disodium Edta, Escin, Parfum/Fragrance, Ci 77891/Titanium Dioxide, Butylene Glycol, Dimethiconol, Sodium Hydroxide, Alcohol, Harungana Madagascariensis Extract, Olea Europaea (Olive) Fruit Extract, Paullinia Cupana Seed Extract, Sodium Benzoate, Acetyl Tetrapeptide-2, Dextran.",1,1,1,1,1
Eye cream,FRESH,Rose Hydrating Eye Gel Cream,41,4.2,"Water, Methyl Trimethicone, Glycerin, Propanediol, Polyglycerin-3, Squalane, Butylene Glycol, Dimethicone/Vinyl Di- methicone Crosspolymer, Hydroxyethyl Acrylate/So- dium Acryloyldimethyl Taurate Copolymer, Glyceryl Oleate Citrate, Dimethicone, Rosa Damascena Flower Water, Chlorella Vulgaris Extract, Rosa Dam- ascena Extract, Cucumis Sativus (Cucumber) Fruit Extract, Voandzeia Subterranea Seed Extract, Rhodi- ola Crenulata Root Extract, Rosa Damascena Flower Oil, Tocopheryl Acetate, Diphenylsiloxy Phenyl Trimethicone, Caprylic/Capric Triglyceride, Polox- amer 407, Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer, PEG-6, Polysorbate 60, Sorbitan Isostearate, Xanthan Gum, Sodium Hyaluronate, Sodium Citrate, Citric Acid, Disodium Phosphate, Biosaccharide Gum-2, C12-14 Pareth-12, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Caramel, Citronellol, Geraniol.",0,0,0,0,0
Eye cream,LA MER,The Lifting Eye Serum,255,3.5,"Declustered Water (-)/Aqua/Eau De-Structuree (-), Declustered Water (+)/Aqua/Eau De-Structuree (+), Propanediol, Glycerin, Algae (Seaweed) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Sesamum Indicum (Sesame) Seed Oil, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Tocopheryl Succinate, Niacin, Sesamum Indicum (Sesame) Seed Powder, Sucrose, Pyrus Malus (Apple) Fruit Extract, Citrullus Vulgaris (Watermelon) Fruit Extract, Porphyridium Cruentum Extract, Lens Esculenta (Lentil) Fruit Extract, Laminaria Digitata Extract, Saccharomyces Lysate Extract, Ascophyllum Nodosum Extract, Plankton Extract, Helichrysum Arenarium (Everlasting) Extract, Citrus Aurantifolia (Lime) Peel Extract, Tourmaline, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Asparagopsis Armata Extract, Acetyl Hexapeptide-8, Caffeine, Pullulan, Trehalose, Sodium Lactate, Sorbitol, Sodium Pca, Styrene/Vp Copolymer, Hydroxypropyl Methylcellulose, Sodium Hyaluronate, Hexylene Glycol, Butylene Glycol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Alcohol Denat., Xanthan Gum, Isododecane, Fragrance, Ethylhexylglycerin, Caprylyl Glycol, Trimethylsiloxysilicate, Disodium Edta, Phenoxyethanol, Green 5 (Ci 61570), Blue 1 (Ci 42090)",0,0,0,0,0
Eye cream,SEPHORA COLLECTION,Eye Mask,5,4.2,"Water, Butylene Glycol, Glycerin, Aloe Barbadensis Leaf Juice, 1,2-Hexanediol, Hydroxyacetophenone, Glycosyl Trehalose, Xanthan Gum, Hydrolyzed Sclerotium Gum, Dipotassium Glycyrrhizate, (Fragrance), Phosphatidylcholine, Phenoxyethano, Polysorbate 80, Vitis Vinifera (Grape) Fruit Extract, Mesembryanthemum Crystallinum Callus Extract, Ascorbyl Palmitate, Citric Acid, Potassium Sorbate, Tocopheryl Acetate, Sodium Benzoate, Astaxanthin.",0,0,0,0,0
Eye cream,CLINIQUE,All About Eyes,32,4.1,"Cyclopentasiloxane , Water , Isostearyl Palmitate , Polyethylene , Butylene Glycol , Polysilicone-11 , Ethylene/Acrylic Acid Copolymer , Morus Bombycis (Mulberry) Root Extract , Caffeine , Phytosphingosine , Triticum Vulgare (Wheat) Bran Extract , Scutellaria Baicalensis Root Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Olea Europaea (Olive) Fruit Extract , Camellia Sinensis (Green Tea) Leaf Extract , Cholesterol , Linoleic Acid , Tocopheryl Acetate , Magnesium Ascorbyl Phosphate , Pyridoxine Dipalmitate , Sucrose , Glycerin , Dimethicone , Glyceryl Laurate , Peg/Ppg-18/18 Dimethicone , Petrolatum , Cetyl Peg/Ppg-10/1 Dimethicone , Propylene Carbonate , Sodium Chloride , Quaternium-90 Bentonite , Disodium Edta , Phenoxyethanol , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",1,1,1,1,1
Eye cream,LANCÔME,Advanced Génifique Eye Cream,67,4.1,"Water, Cyclohexasiloxane, Bifida ferment lysate, Glycerin, Propanediol, Alcohol denat, Polysilicone-11, Dimethicone, Polymethylsilsesquioxane, Di-c12-13 alkyl malate, Ammonium polyacryloyldimethyl taurate, Ci 77891, titanium dioxide, Ascorbyl glucoside, Mica, Lactobacillus ferment, Hydrogenated vegetable oil, Sodium hyaluronate, Sodium benzoate, Hydrolyzed wheat protein, Sodium dehydroacetate, Sodium succinate, Phenoxyethanol, Adenosine, Faex extract, yeast extract, Ptfe, Peg-10 dimethicone, Arginine, Triethanolamine Chlorphenesin, Chlorhexidine digluconate, Polygonum fagopyrum seed extract, buckwheat seed extract, Silica, Salicyloyl phytosphingosine, Chlorella vulgaris extract, Dimethiconol, Limonene, Pentylene glycol, Synthetic fluorphlogopite, Linalool, Pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, Biosaccharide gum-1, Caprylic/capric triglyceride, Carbomer, Boron nitride, Acrylates/c10-30 alkyl acrylate crosspolymer, Geraniol, Bis-peg/ppg-16/16 peg/ppg-16/16 dimethicone, Disodium edta, Ceteareth-20, Potassium cetyl phosphate, Citronellol, Methionine, Potassium sorbate, Glycine, Fragrance.",1,1,1,1,1
Eye cream,ESTÉE LAUDER,Advanced Night Repair Eye Concentrate Matrix,69,3.2,"Advanced Night Rpr Eye Conc Matrix Division: El (Estee Lauder)Ingredients: Water , Dimethicone , Isohexadecane , Glycerin , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Peg-10 Dimethicone , Disteardimonium Hectorite , Isopropyl Isostearate , Ppg-15 Stearyl Ether , Sucrose , Trehalose , Pentylene Glycol , Hydroxyethyl Urea , Cucumis Sativus (Cucumber) Fruit Extract , Garcinia Mangostana Peel Extract , Anthemis Nobilis (Chamomile) Flower Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Silybum Marianum (Lady'S Thistle) Extract , Glycine Soja (Soybean) Seed Extract , Lactobacillus Ferment , Algae Extract , Sorbitol , Betula Alba (Birch) Extract , Scutellaria Baicalensis Root Extract , Morus Bombycis (Mulberry) Root Extract , Poria Cocos Sclerotium Extract , Camelina Sativa Seed Oil , Bifida Ferment Lysate , Propylene Glycol Dicaprate , Caffeine , Sodium Hyaluronate , Sodium Polyaspartate , Hydrogenated Lecithin , Aminopropyl Ascorbyl Phosphate , Phytosphingosine , Yeast Extract/Faex/Extrait De Levure , Ethylhexylglycerin , Sodium Rna , Hydrolyzed Algin , Tripeptide-32 , Polysilicone-11 , Isododecane , Tocopheryl Acetate , Helianthus Annuus (Sunflower) Seedcake , Polyethylene , Propylene Carbonate , Polyacrylate Crosspolymer-6 , Sodium Dehydroacetate , Potassium Sorbate , Lecithin , Disodium Edta , Bht , Phenoxyethanol , Iron Oxides (Ci 77491)",1,1,1,1,0
Eye cream,SHISEIDO,Ultimune Eye Power Infusing Eye Concentrate,67,3.8,"Water, Dimethicone, Glycerin, Dipropylene Glycol, Sd Alcohol 40-B (Alcohol Denat.), Sorbitol, Xylitol, Methyl Gluceth-10, Sodium Chloride, Peg-10 Dimethicone, Peg/Ppg-19/19 Dimethicone, Hydrogenated Polyisobutene, Phenoxyethanol, Cetyl Ethylhexanoate, Erythritol, Nylon-12, Cellulose Gum, Tocopheryl Acetate, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether, Rosa Damascena Flower Water, Fragrance (Parfum), Butylene Glycol, Tocopherol, Trisodium Edta, Ectoin, Linalool, Sodium Metabisulfite, Geraniol, Ginkgo Biloba Leaf Extract (Ginkgo Biloba), Citronellol, Sodium Carboxymethyl Beta-Glucan, Thymus Serpillum Extract, Perilla Ocymoides Leaf Extract.",1,1,1,1,1
Eye cream,LANEIGE,Water Bank Eye Gel,36,4.2,"Water, Glycerin, Butylene Glycol, Cyclopentasiloxane, Cyclohexasiloxane, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Zinc Sulfate, Manganese Sulfate, Calcium Chloride, Ascorbyl Glucoside, Vaccinium Myrtillus Fruit, Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Dimethicone Crosspolymer, Polyacrylate-13, Pentaerythrityl Tetraethylhexanoate, Hydrogenated Vegetable Oil, PCA Dimethicone, PEG-100 Stearate, Cyclomethicone, Glyceryl Stearate, Polyisobutene, Dimethiconol, Dimethicone, Phenyl Trimethicone, Ethylhexylglycerin, Polysorbate 20, Acrylates, C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Disodium EDTA, Fragrance.",1,1,1,1,1
Eye cream,FIRST AID BEAUTY,Eye Duty Triple Remedy A.M. Gel Cream,36,4.1,"Water, Dimethicone, Glycerin, Butylene Glycol, Albizia Julibrissin Bark Extract, Lactobacillus Ferment, Cyclopentasiloxane, Inulin Lauryl Carbamate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Betaine, Methyl Gluceth-20, Pentaerythrityl Tetraethylhexanoate, Kappaphycus Alvarezii Extract, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Darutoside, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Chondrus Crispus Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra (Licorice) Root Extract, Tocopheryl Acetate, Adenosine, Ricinus Communis (Castor) Seed Oil, Squalane, Cetearyl Alcohol, Sodium Polyacrylate, Cetearyl Glucoside, Polysorbate 60, Polysilicone-11, Maris Aqua (Sea Water, Eau de Mer), Sorbitan Isostearate, Carbomer, Sodium Lactate, Polysorbate 20, Phenoxyethanol, Sodium Benzoate, Disodium EDTA, Potassium Sorbate.",1,1,1,1,1
Eye cream,WANDER BEAUTY,Baggage Claim Rose Gold Eye Masks,25,4.6,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Aloe Barbadensis Leaf Juice, Xanthan Gum, Polyglyceryl-4 Caprate, Panthenol, Hydroxyethylcellulose, Portulaca Oleracea Extract, Calendula Officinalis Flower Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Disodium EDTA, Scutellaria Baicalensis Root Extract, Glyceryl Caprylate, Sodium hyaluronate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Lavandula Angustifolia (Lavender) Oil , Lecithin, Cyclopentasiloxane, Hydrogenated Lecithin, Natto Gum, Glycine, Serine, Glutamic Acid, Beta-glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-8, Copper Tripeptide-1.",1,1,1,1,0
Eye cream,SHISEIDO,Future Solution LX Eye and Lip Contour Regenerating Cream,150,3.9,"Glycerin, Dimethicone, Dipropylene Glycol, Butylene Glycol, Trehalose, Petrolatum, Mineral Oil(Paraffinum Liquidum/Huile Minerale), Diisostearyl Malate, Myristyl Myristate, Hdi/Trimethylol Hexyllactone Crosspolymer, Dimethicone Crosspolymer, Behenyl Alcohol, Glyceryl Stearate Se, Silica, Stearyl Alcohol, Pentaerythrityl Tetraethylhexanoate, Pentaerythrityl Tetrabehenate/Benzoate/Ethylhexanoate, Piperidinepropionic Acid, Batyl Alcohol, Isododecane, Phenoxyethanol, Peg-40 Stearate, Titanium Dioxide (Ci 77891), Dimethylacrylamide/Sodium Acryloyldimethyltaurate Crosspolymer, Polyisobutene, Fragrance (Parfum), Sorbitan Tristearate, Tocopheryl Acetate, Acrylates/Steareth-20 Methacrylate Copolymer, Sodium Citrate, Mica, Bht, 2-O-Ethyl Ascorbic Acid, Peg-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Barium Sulfate, Sodium Metabisulfite, Trisodium Edta, Aluminum Hydroxide, Potassium Hydroxide, Iron Oxides (Ci 77492), Sodium Metaphosphate, Citric Acid, Linalool, Alcohol, Butylphenyl Methylpropional, Limonene, Saccharomyces Ferment Lysate Filtrate, Alpha-Isomethyl Ionone, Citronellol, Geraniol, Benzyl Benzoate, Prunus Speciosa Leaf Extract, Iron Oxides (Ci 77491), Angelica Acutiloba Root Extract, Isodonis Japonicus Leaf/Stalk Extract, Alumina, Sodium Lauryl Sulfate, Polymethyl Methacrylate, Hibiscus Esculentus Fruit Extract, Camellia Sinensis Leaf Extract, Houttuynia Cordata Extract, Tocopherol.",1,1,1,1,1
Eye cream,CAUDALIE,Resveratrol Lift Hyaluronic Acid Eye Lifting Balm,62,4.0,"Water, Glycerin*, Butylene Glycol*, Coco-Caprylate*, Isoamyl Laurate*, Albizia Julibrissin Bark Extract*, Polyacrylate Crosspolymer-6, Sodium Polyacrylate, Ethylhexylglycerin, Glycol Palmitate, Palmitoyl Grapevine Shoot Extract*, Tocopherol*, Caprylyl Glycol, Sorbitan Laurate*, Xanthan Gum, Picea Abies Wood Extract*, Benzyl Alcohol, Hydrolyzed Hyaluronic Acid, Carbomer, Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Sodium Phytate*, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hyaluronic Acid, Sodium Benzoate, Darutoside*. *Plant Origin.",1,1,1,1,1
Eye cream,TATCHA,Luminous Deep Hydration Firming Eye Serum,85,4.0,"Water, Glycerin, Propanediol, Peg-400, Squalane (Olive Origin), Sericin (Silk Extract), Camellia Sinensis (Green Tea) Leaf Extract, Origanum Majorana Leaf Extract, Panax Ginseng Root Extract, Lonicera Japonica (Honeysuckle) Leaf Extract, Stearyl Glycyrrhetinate (Licorice), Caffeine, Royal Jelly Extract, Thymus Serpillum Extract, Gold, Algae Extract, Hydrolyzed Hyaluronic Acid, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Rosa Canina Fruit Oil, Inositol (Rice Extract), Helianthus Annuus (Sunflower) Seed Oil, Hydrogenated Lecithin, Sodium Hyaluronate Crosspolymer, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Potassium Hydroxide, Sodium Dilauramidoglutamide Lysine, Natto Gum, Xanthan Gum, Disodium Edta, Sorbitan Stearate, Dimethicone, Dipentaerythrityl Hexahydroxystearate, Carbomer, Mica, Tin Oxide, Titanium Dioxide, Butylene Glycol, Pentylene Glycol, Sodium Chloride, Ethylhexylglycerin, Behenyl Alcohol, Alcohol, Phenoxyethanol.",0,0,0,0,0
Eye cream,PETER THOMAS ROTH,Cucumber De-Tox™ Hydra-Gel Eye Patches,48,4.1,"Water, Glycerin, Carrageenan, Dipropylene Glycol, Ceratonia Siliqua (Carob) Gum, Cucumis Sativus (Cucumber) Fruit Extract, Aloe Barbadensis Leaf Juice Powder, Caffeine, Arnica Montana Flower Extract, Sodium Hyaluronate, Ydrolyzed Collagen, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis Leaf Extract, Tocopheryl Acetate, Niacinamide, Adenosine, Allantoin, Maltodextrin, Ethylhexylglycerin, Butylene Glycol, Calcium Lactate, Ricinus Communis (Castor) Seed Oil, Xanthan Gum, Dextrin, Potassium Chloride, Disodium EDTA, Peg-60 Hydrogenated Castor Oil, Chlorphenesin, Phenoxyethanol, Mica, Fragrance, Yellow 5 (Ci 19140), Blue 1 (Ci 42090).",1,1,1,1,1
Eye cream,CAUDALIE,Vine[activ] Energizing Vitamin C Eye Cream,39,3.7,"Water, Glycerin*, Butylene Glycol, Isononyl Isononanoate, Caprylic/Capric Triglyceride*, Cetearyl Alcohol*, Hydrogenated Vegetable Oil*, Peg-20 Stearate, Cetyl Alcohol*, Tocopheryl Acetate*, Palmitoyl Grape Seed Extract*, Carbomer, Ethylhexylglycerin, Arginine*, Cyathea Cumingii Leaf Extract*, Escin*, Ammonium Glycyrrhizate*, Caprylyl Glycol, Hamamelis Virginiana (Witch Hazel) Leaf Extract*, Calendula Officinalis Flower Extract*, Xanthan Gum, Picea Abies Extract*, Tocopherol*, Helianthus Annuus (Sunflower) Seed Oil*, Ascorbyl Tetraisopalmitate, Sodium Phytate*, Polysorbate 20, Glyceryl Caprylate*, Cinnamic Acid*, Levulinic Acid*, Sodium Levulinate*, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Citric Acid* (194/002 ) *. Plant Origin.",1,1,1,1,1
Eye cream,PETER THOMAS ROTH,Mega Rich Intensive Anti-Aging Cellular Eye Creme,65,4.2,"Water, Glycerin, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Propylene Glycol Stearate, Polyacrylamide, Peg-8 Beeswax, Peg-40 Hydrogenated Castor Oil, Acetyl Hexapeptide-8, Palmitoyl Tripeptide-5, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Ceramide 3, Tocopheryl Acetate, Ascorbyl Methylsilanol Pectinate, Ascorbyl Glucoside, Retinyl Palmitate, Panthenol, Soluble Collagen, Elastin, Allantoin, Sodium Hyaluronate, Sodium Pca, Superoxide Dismutase, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Lactic Acid, Linolenic Acid, Squalane, Butyrospermum Parkii Butter, Oleic Acid, Wheat Amino Acids, Dimethicone, Hydroxyproline, Linoleic Acid, Isomerized Linoleic Acid, C13-14 Isoparaffin, Echinacea Purpurea Extract, Rosa Canina Fruit Oil, Viola Tricolor Extract, Foeniculum Vulgare Seed Extract, Persea Gratissima Oil, Butylene Glycol, Polysorbate 20, Laureth-7, Maleic Acid, Sorbic Acid, Triethanolamine, Benzoic Acid, Edta, Carbomer, Leuconostoc/Radish Root Ferment Filtrate, Tartaric Acid, Steapyrium Chloride, Disodium Edta, Propylene Glycol, Quaternium-15, Phenoxyethanol, Diazolidinyl Urea, Ethylparaben, Propylparaben, Butylparaben, Isobutylparaben, Methylparaben.",0,0,0,0,0
Eye cream,TATA HARPER,Restorative Eye Crème,98,4.0,"Aloe barbadensis Leaf Juice*, Water, Carthamus tinctorius (safflower) Oleosomes*, Lavandula angustifolia (Lavender) Flower/leaf/stem Water*, Caprylic/Capric Triglyceride, Glycerin, Olea Europaea (Olive) Oil*, Propanediol, Mangifera Indica (Mango) Seed Butter, Cetearyl alcohol, Cetearyl Olivate, Centella asiatica (Gotu Kola) Extract*, Leuconostoc Ferment Filtrate, Cetearyl glucoside, Pheonix Dactylifera (Date) Seed Extract, Menyanthes Trifoliata Leaf Extract, Polygonum fagopyrum (Buckwheat) Seed Extract, Lavandula stoechas (Spanish Lavender) Extract, Narcissus tazetta (Daffodil) Bulb Extract*, Arnica montana (Arnica) Extract*, Borago officinalis (Borage) Leaf Extract*, Medicago sativa (Alfalfa) Extract*, Spiraea Ulmaria Flower Extract*, Calendula officinalis (Calendula) Flower Extract*, Sambucus Nigra Fruit Extract, Salix alba (Willow) Bark Extract, p-Anisic Acid, Sodium Phytate, Leuconostoc ferment filtrate, Superoxide Dismutase*, Soybean Peroxidase*, Aroma**, Sorbitan Olivate, Oryza sativa (Rice) Extract*, Sclerotium gum, Cetyl Palmitate, Sodium hyaluronate, Sorbitan Palmitate, Hydrogenated Vegetable Oil, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool.",1,1,1,1,1
