"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CH","2017-05-05","78.7","-1.9828","6.2550","Aaron Judge",592450,543294,"null","ball",,,,,"13","null","R","R","R","CHC","NYY","B","null","null",0,1,2017,"-0.7259","1.3005","-0.9385","1.5496","null","null","null",1,4,"Top","null","null",,,575929,,"170505_191926","3.5803","-114.5003","-5.8682","-6.9624","17.2267","-19.9657","3.9242","1.8514","null","null","null","78.9710","2064","6.1340",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.4313","0.000","0.000","null","null","null","null","null",25,"2"
"SI","2017-05-05","84.8","-1.7909","6.3165","Aaron Judge",592450,543294,"null","called_strike",,,,,"9","null","R","R","R","CHC","NYY","S","null","null",0,0,2017,"-1.2914","1.7322","0.3906","2.2254","null","null","null",1,4,"Top","null","null",,,575929,,"170505_191913","7.5523","-122.7360","-6.4587","-14.4414","26.2486","-13.8378","4.0012","1.8614","null","null","null","83.5940","1864","6.0140",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.5399","0.000","0.000","null","null","null","null","null",25,"1"
"SI","2017-05-05","85.2","-1.7216","6.3140","Aaron Judge",592450,543294,"double","hit_into_play_no_out",,,,,"6","Aaron Judge doubles (3) on a line drive to center fielder Jon Jay.  ","R","R","R","CHC","NYY","X","null","line_drive",3,1,2017,"-0.8308","1.0206","0.4729","2.6107","null","null","null",0,2,"Top","168.96","57.72",,,575929,,"170505_191237","6.7523","-123.8084","-4.4671","-9.6921","20.8559","-21.1069","3.9913","1.8414","227","119.0","7.9360","85.2350","1933","6.0530",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.4719","0.825","1.172","1.25",1,1,1,6,9,"5"
"CH","2017-05-05","77.7","-1.7851","6.3415","Aaron Judge",592450,543294,"null","ball",,,,,"13","null","R","R","R","CHC","NYY","B","null","null",2,1,2017,"-1.3659","1.2332","-1.8189","1.0452","null","null","null",0,2,"Top","null","null",,,575929,,"170505_191237","2.4924","-112.9400","-6.7449","-12.3227","21.4193","-20.3935","3.8371","1.8514","null","null","null","78.3350","2030","6.8340",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"53.6225","0.000","0.000","null","null","null","null","null",9,"4"
"SI","2017-05-05","84.6","-1.4906","6.3722","Aaron Judge",592450,543294,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",1,1,2017,"-0.8423","1.1136","0.8652","1.5527","null","null","null",0,2,"Top","null","null",,,575929,,"170505_191237","7.1855","-122.8057","-7.1869","-9.8841","20.8078","-19.6740","3.9068","1.8514","null","null","null","85.1960","1934","6.5190",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.0269","0.000","0.000","null","null","null","null","null",9,"3"
"CH","2017-05-05","76.9","-1.7797","6.4282","Aaron Judge",592450,543294,"null","ball",,,,,"14","null","R","R","R","CHC","NYY","B","null","null",0,1,2017,"-0.4756","1.3726","1.0134","1.6968","null","null","null",0,2,"Top","null","null",,,575929,,"170505_191237","6.7491","-111.5453","-5.5110","-5.0972","18.4174","-19.9696","3.8894","1.7120","null","null","null","76.8510","2108","6.2630",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.2709","0.000","0.000","null","null","null","null","null",9,"2"
"SI","2017-05-05","84.1","-1.7797","6.2437","Aaron Judge",592450,543294,"null","called_strike",,,,,"14","null","R","R","R","CHC","NYY","S","null","null",0,0,2017,"-1.1583","0.8048","0.8832","1.9416","null","null","null",0,2,"Top","null","null",,,575929,,"170505_191237","8.3506","-121.9393","-5.1168","-13.0088","22.3223","-23.4766","4.0012","1.8614","null","null","null","83.6930","1957","6.0120",490538,543294,575929,519203,450314,592178,608365,656941,445055,518792,"54.4544","0.000","0.000","null","null","null","null","null",9,"1"
"SL","2017-05-03","87.9","-0.4541","6.1829","Aaron Judge",592450,532077,"strikeout","swinging_strike",,,,,"14","Aaron Judge strikes out swinging.  ","R","R","R","NYY","TOR","S","null","null",1,2,2017,"0.5354","0.8709","1.5743","1.3949","null","null","null",1,8,"Bot","null","null",,,431145,,"170504_023348","3.7939","-127.6037","-7.1870","5.0172","25.3385","-21.5902","3.9900","1.8400","null","null","null","87.1870","2374","5.8810",490515,532077,431145,475253,581527,458085,572365,456665,607680,430832,"54.6169","0.000","0.000","0.00",1,0,0,"null",77,"4"
"SL","2017-05-03","87.6","-0.4808","6.0762","Aaron Judge",592450,532077,"null","swinging_strike",,,,,"8","null","R","R","R","NYY","TOR","S","null","null",1,1,2017,"0.1501","0.4819","0.1416","2.0207","null","null","null",1,8,"Bot","null","null",,,431145,,"170504_023327","1.1934","-127.4795","-4.7193","1.4309","22.2261","-26.2858","3.9900","1.8400","null","null","null","87.7910","2427","6.0610",490515,532077,431145,475253,581527,458085,572365,456665,607680,430832,"54.4369","0.000","0.000","null","null","null","null","null",77,"3"
"FC","2017-05-03","89.1","-0.7353","6.1241","Aaron Judge",592450,532077,"null","called_strike",,,,,"1","null","R","R","R","NYY","TOR","S","null","null",1,0,2017,"0.2015","0.8029","-0.2993","3.5198","null","null","null",1,8,"Bot","null","null",,,431145,,"170504_023304","0.6534","-129.4290","-2.0129","2.0928","24.3517","-23.1969","3.9900","1.8400","null","null","null","88.0720","2434","5.5110",490515,532077,431145,475253,581527,458085,572365,456665,607680,430832,"54.9866","0.000","0.000","null","null","null","null","null",77,"2"
"CH","2017-05-03","86.0","-0.7118","6.0338","Aaron Judge",592450,532077,"null","ball",,,,,"14","null","R","R","R","NYY","TOR","B","null","null",0,0,2017,"-1.3377","1.3362","0.2593","0.8109","null","null","null",1,8,"Bot","null","null",,,431145,,"170504_023247","4.8530","-124.6399","-8.6099","-14.6059","24.4853","-17.0879","3.9900","1.8400","null","null","null","84.8260","1988","5.6890",490515,532077,431145,475253,581527,458085,572365,456665,607680,430832,"54.8090","0.000","0.000","null","null","null","null","null",77,"1"
"CH","2017-05-03","87.4","-1.6252","6.5981","Aaron Judge",592450,607352,"single","hit_into_play_no_out",,,,,"7","Aaron Judge singles on a line drive to left fielder Steve Pearce.  ","R","R","R","NYY","TOR","X","null","line_drive",1,2,2017,"-1.4520","1.0927","-0.6243","2.3902","null","null","null",1,7,"Bot","83.71","111.14",,,431145,,"170504_015956","5.4294","-126.9807","-6.2786","-16.9385","25.1385","-19.1890","3.9900","1.8400","233","80.1","19.0740","87.8290","1721","6.5630",490515,607352,431145,475253,581527,446381,572365,456665,607680,430832,"53.9350","0.849","0.797","0.90",1,1,0,4,65,"4"
"FF","2017-05-03","94.8","-1.6338","6.8216","Aaron Judge",592450,607352,"null","called_strike",,,,,"9","null","R","R","R","NYY","TOR","S","null","null",1,1,2017,"-1.2161","1.5162","0.2987","2.2849","null","null","null",1,7,"Bot","null","null",,,431145,,"170504_015933","7.6571","-137.4063","-9.4557","-16.9050","27.8272","-11.3247","3.9900","1.8400","null","null","null","94.3960","2084","6.0700",490515,607352,431145,475253,581527,446381,572365,456665,607680,430832,"54.4272","0.000","0.000","null","null","null","null","null",65,"3"
"CU","2017-05-03","80.9","-1.7832","6.7859","Aaron Judge",592450,607352,"null","ball",,,,,"9","null","R","R","R","NYY","TOR","B","null","null",0,1,2017,"-0.0336","-1.1721","0.6492","1.7777","null","null","null",1,7,"Bot","null","null",,,431145,,"170504_015916","5.3762","-117.4641","-2.3233","-1.3476","22.9013","-42.4512","3.9900","1.8400","null","null","null","79.2670","2878","5.3350",490515,607352,431145,475253,581527,446381,572365,456665,607680,430832,"55.1623","0.000","0.000","null","null","null","null","null",65,"2"
"CH","2017-05-03","87.1","-1.6653","6.7624","Aaron Judge",592450,607352,"null","swinging_strike",,,,,"7","null","R","R","R","NYY","TOR","S","null","null",0,0,2017,"-1.5585","1.0540","-0.3559","2.3838","null","null","null",1,7,"Bot","null","null",,,431145,,"170504_015856","6.2145","-126.4603","-6.4544","-17.7460","22.9800","-19.9734","3.9900","1.8400","null","null","null","86.7450","1690","5.9370",490515,607352,431145,475253,581527,446381,572365,456665,607680,430832,"54.5609","0.000","0.000","null","null","null","null","null",65,"1"
"FC","2017-05-03","88.7","-2.5187","5.9815","Aaron Judge",592450,572193,"field_out","hit_into_play",,,,,"6","Aaron Judge flies out to right fielder Jose Bautista.  ","R","R","R","NYY","TOR","X","9","fly_ball",1,0,2017,"0.4421","1.3662","0.3041","2.8982","null","null","516770.00",0,5,"Bot","171.73","86.93",,,431145,,"170504_010325","5.9284","-128.4613","-4.1058","3.3566","30.7048","-16.7116","3.9900","1.8400","287","97.4","49.7440","87.2120","2376","5.9510",490515,572193,431145,475253,581527,446381,572365,456665,607680,430832,"54.5462","0.007","0.010","0.00",1,0,0,3,48,"2"
"SI","2017-05-03","95.7","-2.2699","5.9615","Aaron Judge",592450,572193,"null","ball",,,,,"11","null","R","R","R","NYY","TOR","B","null","null",0,0,2017,"-1.5075","1.6121","-1.7652","3.4535","null","null","516770.00",0,5,"Bot","null","null",,,431145,,"170504_010301","4.6752","-138.7881","-4.4876","-20.4004","35.1074","-10.7352","3.9900","1.8400","null","null","null","94.7970","2302","6.2350",490515,572193,431145,475253,581527,446381,572365,456665,607680,430832,"54.2625","0.000","0.000","null","null","null","null","null",48,"1"
"FT","2017-05-03","93.4","-1.5289","5.4142","Aaron Judge",592450,573186,"home_run","hit_into_play_score",,,,,"4","Aaron Judge homers (13) on a fly ball to center field.   Starlin Castro scores.  ","R","R","R","NYY","TOR","X","null","fly_ball",2,0,2017,"-1.4080","0.4531","-0.4671","2.6496","null","null","516770.00",0,3,"Bot","125.48","14.15",,,431145,,"170504_001348","5.6928","-135.8087","-2.3873","-18.3464","26.0324","-26.3753","3.9900","1.8400","435","112.5","30.7340","92.9970","2450","5.8080",490515,573186,431145,475253,581527,446381,572365,456665,607680,430832,"54.6896","0.984","1.963","2.00",1,0,3,6,31,"3"
"FT","2017-05-03","93.2","-1.5497","5.3719","Aaron Judge",592450,573186,"null","ball",,,,,"14","null","R","R","R","NYY","TOR","B","null","null",1,0,2017,"-1.4620","0.0895","0.0559","1.3595","null","null","516770.00",0,3,"Bot","null","null",,,431145,,"170504_001327","7.1311","-135.4129","-4.7379","-19.0762","25.8677","-30.4042","3.9900","1.8400","null","null","null","92.4590","2475","5.6470",490515,573186,431145,475253,581527,446381,572365,456665,607680,430832,"54.8501","0.000","0.000","null","null","null","null","null",31,"2"
"FT","2017-05-03","93.1","-1.5644","5.3950","Aaron Judge",592450,573186,"null","ball",,,,,"14","null","R","R","R","NYY","TOR","B","null","null",0,0,2017,"-1.2185","0.2743","1.1261","1.9304","null","null","516770.00",0,3,"Bot","null","null",,,431145,,"170504_001310","9.3571","-135.0796","-3.6996","-16.5045","25.9928","-28.3714","3.9900","1.8400","null","null","null","92.2710","2378","5.6880",490515,573186,431145,475253,581527,446381,572365,456665,607680,430832,"54.8091","0.000","0.000","null","null","null","null","null",31,"1"
"FT","2017-05-03","93.9","-1.6686","5.3935","Aaron Judge",592450,573186,"single","hit_into_play_no_out",,,,,"7","Aaron Judge singles on a ground ball to right fielder Jose Bautista.  ","R","R","R","NYY","TOR","X","null","ground_ball",1,0,2017,"-1.4714","0.7243","-0.4501","2.2091","null","null","null",1,1,"Bot","163.89","109.58",,,431145,,"170503_232939","6.2722","-136.3894","-4.0926","-19.4483","27.1631","-22.6156","3.9900","1.8400","10","110.3","-11.2270","93.4200","2436","5.8890",490515,573186,431145,475253,581527,446381,572365,456665,607680,430832,"54.6088","0.315","0.288","0.90",1,1,0,2,12,"2"
"FT","2017-05-03","95.3","-1.5615","5.3509","Aaron Judge",592450,573186,"null","ball",,,,,"14","null","R","R","R","NYY","TOR","B","null","null",0,0,2017,"-1.5124","0.8241","0.2145","1.0482","null","null","null",1,1,"Bot","null","null",,,431145,,"170503_232928","7.9243","-138.1952","-7.4140","-20.9009","29.4710","-20.3463","3.9900","1.8400","null","null","null","94.6650","2450","6.0060",490515,573186,431145,475253,581527,446381,572365,456665,607680,430832,"54.4914","0.000","0.000","null","null","null","null","null",12,"1"
"SI","2017-05-02","92.1","4.6105","4.5210","Aaron Judge",592450,571901,"walk","ball",,,,,"14","Aaron Judge walks.   Starlin Castro to 2nd.  ","R","R","L","NYY","TOR","B","null","null",3,0,2017,"1.3721","0.4179","0.8172","1.4190","null","null","516770.00",2,8,"Bot","null","null",,,571912,,"170503_023019","-12.3006","-133.1907","-2.8267","18.5950","28.2521","-26.9506","3.9900","1.8400","null","null","null","90.6280","2071","5.7020",490500,571901,571912,475253,581527,446381,572365,456665,607680,430832,"54.7961","0.000","0.000","0.70",1,0,0,"null",79,"4"
"SI","2017-05-02","92.6","4.4219","4.4757","Aaron Judge",592450,571901,"null","ball",,,,,"13","null","R","R","L","NYY","TOR","B","null","null",2,0,2017,"1.3140","0.2785","-0.0077","1.2433","null","null","516770.00",2,8,"Bot","null","null",,,571912,,"170503_023001","-13.8667","-133.7640","-2.9361","18.4419","28.3383","-28.5034","3.9900","1.8400","null","null","null","91.2160","2066","5.8110",490500,571901,571912,475253,581527,446381,572365,456665,607680,430832,"54.6871","0.000","0.000","null","null","null","null","null",79,"3"
"CH","2017-05-02","81.1","4.7907","4.0464","Aaron Judge",592450,571901,"null","ball",,,,,"14","null","R","R","L","NYY","TOR","B","null","null",1,0,2017,"1.3126","0.0658","2.5990","2.6374","null","null","516770.00",2,8,"Bot","null","null",,,571912,,"170503_022940","-7.2714","-117.5763","3.3171","13.3528","21.3168","-32.3983","3.9900","1.8400","null","null","null","80.4200","1989","5.9220",490500,571901,571912,475253,581527,446381,572365,456665,607680,430832,"54.5758","0.000","0.000","null","null","null","null","null",79,"2"
"CH","2017-05-02","80.3","4.7011","4.1102","Aaron Judge",592450,571901,"null","ball",,,,,"14","null","R","R","L","NYY","TOR","B","null","null",0,0,2017,"1.3287","-0.0016","3.1262","1.7507","null","null","516770.00",2,8,"Bot","null","null",,,571912,,"170503_022919","-5.8585","-116.4559","1.4813","12.9696","22.1164","-32.7142","3.9900","1.8400","null","null","null","79.3160","1898","5.8080",490500,571901,571912,475253,581527,446381,572365,456665,607680,430832,"54.6894","0.000","0.000","null","null","null","null","null",79,"1"
"SL","2017-05-02","81.7","-2.9125","6.4843","Aaron Judge",592450,276351,"home_run","hit_into_play_score",,,,,"7","Aaron Judge homers (12) on a fly ball to left center field.   Starlin Castro scores.    Didi Gregorius scores.  ","R","R","R","NYY","TOR","X","null","fly_ball",3,2,2017,"0.9846","0.5661","-0.4572","2.3235","null","516770.00","544369.00",0,7,"Bot","46.81","56.58",,,431145,,"170503_020000","3.6351","-118.4686","-3.7143","8.2134","23.4988","-26.5760","3.9900","1.8400","384","108.8","38.5670","79.9450","2614","5.3520",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"55.1459","0.761","1.489","2.00",1,0,3,6,65,"10"
"SL","2017-05-02","82.8","-2.8354","6.3853","Aaron Judge",592450,276351,"null","foul",,,,,"6","null","R","R","R","NYY","TOR","S","null","null",3,2,2017,"0.9549","0.7455","0.4700","3.2178","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015920","5.6488","-120.0456","-2.0180","7.7165","26.1731","-25.0261","3.9900","1.8400","187","70.4","55.5159","81.2380","2737","5.7100",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"54.7880","0.000","0.000","null","null","null","null",3,65,"9"
"FF","2017-05-02","93.9","-2.8953","6.3442","Aaron Judge",592450,276351,"null","foul",,,,,"5","null","R","R","R","NYY","TOR","S","null","null",3,2,2017,"-0.9081","1.9390","0.1114","3.0325","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015844","9.6782","-135.8054","-6.9296","-13.3600","31.7059","-7.0945","3.9900","1.8400","199","72.1","47.7416","92.8360","2334","6.1370",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"54.3610","0.000","0.000","null","null","null","null",3,65,"8"
"FF","2017-05-02","94.0","-2.9000","6.3161","Aaron Judge",592450,276351,"null","foul",,,,,"5","null","R","R","R","NYY","TOR","S","null","null",3,2,2017,"-1.0378","1.6563","-0.0923","3.1823","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015806","9.5075","-136.3295","-6.0237","-14.8938","27.6641","-10.4638","3.9900","1.8400","199","75.6","22.2507","93.9060","2363","6.2370",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"54.2607","0.000","0.000","null","null","null","null",4,65,"7"
"FF","2017-05-02","94.3","-2.7784","6.3182","Aaron Judge",592450,276351,"null","ball",,,,,"12","null","R","R","R","NYY","TOR","B","null","null",2,2,2017,"-0.9318","1.3960","1.3702","3.2811","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015735","12.8402","-136.5640","-5.3054","-14.3338","26.7596","-13.6130","3.9900","1.8400","null","null","null","94.6480","2384","6.5010",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"53.9970","0.000","0.000","null","null","null","null","null",65,"6"
"SL","2017-05-02","82.9","-2.7391","6.3898","Aaron Judge",592450,276351,"null","foul",,,,,"5","null","R","R","R","NYY","TOR","S","null","null",2,2,2017,"0.8030","0.4475","0.1139","2.6625","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015658","4.9311","-120.3454","-2.8390","6.6833","23.3131","-27.6131","3.9900","1.8400","null","null","null","81.8880","2654","5.7260",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"54.7712","0.000","0.000","null","null","null","null","null",65,"5"
"FF","2017-05-02","93.6","-2.9126","6.2396","Aaron Judge",592450,276351,"null","ball",,,,,"14","null","R","R","R","NYY","TOR","B","null","null",1,2,2017,"-1.0706","1.5362","1.4392","2.5219","null","516770.00","544369.00",0,7,"Bot","null","null",,,431145,,"170503_015609","13.5436","-135.2278","-7.1365","-16.1832","29.8813","-11.8800","3.9900","1.8400","null","null","null","93.2490","2338","6.4970",490500,276351,431145,475253,581527,458085,572365,456665,607680,430832,"54.0004","0.000","0.000","null","null","null","null","null",65,"4"
